open,high,low,close,volume
47659.82695852246,47797.37420075623,47673.90084398202,47683.73539300226,10.054438859707403
47506.48317179478,47547.28867514838,47395.13931045363,47480.12701794479,51.8508446121122
47507.38188236016,47561.972810260915,47415.057495766065,47464.55606675662,69.78297710269638
47541.67698395769,47703.07100929634,47434.22946692549,47541.10255275907,9.643908236572296
47551.30250119364,47591.51679837319,47510.86745559123,47534.25409665268,72.89528194653327
47707.42161823165,47943.78528562282,47743.34295511381,47753.52346578584,2.3668167711880073
47683.93910929952,47784.246716310925,47691.77258924355,47706.68030551693,69.89406234191203
47581.66465622593,47655.999148822186,47567.3805507702,47637.19017501722,95.30852548864232
47563.63877416874,47624.511252264674,47435.621663200014,47520.936479645155,45.67668606389849
47221.12147867126,47312.19252486882,47133.935494783895,47194.409574398254,6.589075736609695
46888.79220891017,47111.37271504092,46739.966933339725,46880.85602953657,28.268205867647456
46626.091561320296,46871.390473512605,46546.9142817892,46645.02444340903,14.751381329854551
46824.18186518016,46942.812049724,46888.79175094179,46905.31005774198,50.093657352287835
47204.637706130954,47092.596476999104,47082.697526768716,47084.36211231997,18.080344726729937
47407.691283156055,47407.317227105945,47345.26165852717,47359.35492559856,99.63816981893214
47057.62405576073,47123.022073332,47020.39538167388,47092.91259467966,41.956580406285184
46688.34379990288,46752.886448168094,46619.61357521327,46699.18765672246,38.734118690611155
46659.87172719874,46608.556791600604,46549.53253856955,46567.17639269564,6.416408661772721
46667.94464209803,46712.03268052816,46438.99673037459,46602.34018335485,59.859021817664214
46760.344260090555,46794.81453114411,46686.5432603553,46702.07823833681,12.430332264519283
46938.54494483624,47000.506555730106,46856.93006969758,46911.672669530424,26.174146526004005
46993.28582501714,47021.00279918809,46954.15257257018,46968.52860369187,29.913924848913066
47286.53189620128,47455.59011819971,47304.04026190142,47317.062359822994,9.811599180804764
47199.287727396375,47282.759056327726,47249.824028485324,47272.54122363333,83.00138387275057
47075.758112369746,47140.424852202974,46984.55246721332,47089.92538002497,11.052901054953345
46753.51123566819,46886.5778116814,46600.50643448349,46753.68173692608,48.3005031188643
46598.89549046036,46597.677804019164,46543.23810693256,46575.887465306994,28.9062579674065
46659.69832735791,46690.28218222498,46477.626540456426,46624.31105750402,23.65445657608447
46454.6664634188,46493.967792760996,46391.1541192818,46446.56700603329,22.329585290632693
46652.469172077166,46706.63298574239,46537.24796145633,46633.915498740345,66.98643759763495
46855.42568662548,46920.27157061421,46892.36307507508,46916.38103994783,79.37975050462602
46368.43156617837,46446.92359817507,46432.432215539055,46442.46365890251,40.89133583478487
46669.61765781833,46641.28740949592,46521.3949733136,46615.27411900204,31.85283033819344
46270.59684112331,46174.338957095315,46046.77145162798,46167.353307269696,73.10356112838112
46293.27449700004,46272.664508976064,46205.75591721191,46247.65311828775,26.916423128329537
46592.091552392136,46594.81856356918,46483.602224128925,46492.627231126484,87.04607389413053
46460.84113623213,46620.64222937705,46384.8609537184,46505.5984523952,29.387753600008924
46209.112309869255,46333.27175570443,46240.802598015,46249.66061775435,5.125256353600727
46092.75582478446,46196.79547123174,45911.59381796973,46132.574376898796,47.03426258442755
46042.113422685754,46106.12504449068,45978.577575761476,46080.24528775662,29.990535724777946
46010.30118871133,46147.82022742358,46010.72542341791,46043.79633099862,46.59537627192005
45937.71725402541,46021.88605505675,45867.37877405819,46003.21696284529,29.20264474816986
45972.34403933387,46095.604546567614,45975.15476853064,45981.24040698343,98.70146293935036
46004.03590037304,46138.39177029392,45823.347272727944,46023.936416765464,97.45360622652123
45793.33983592135,45784.09839157281,45774.05584970111,45782.22168601882,61.75352056613011
45696.71625559966,45862.16322367143,45725.8967834776,45733.817720044775,90.65601172794948
46157.75798791185,46097.26460325514,46028.07312414038,46037.46995411592,31.293596586413585
45923.41387677349,46179.402737369695,45920.59020117962,45960.54086948741,78.78928932496174
45833.07459243942,45893.75094942771,45716.84252480959,45871.773650856376,76.50525317153863
45997.062603091494,46177.48550210814,46058.127419534976,46087.41311159922,35.53145136233549
45644.809484729674,45664.712588965696,45564.904685829904,45575.576178330404,72.14717304609022
45802.45182548969,45867.3645331375,45762.50589648119,45811.85189858806,9.361742719863141
45695.018714120735,45702.71937869772,45606.903017410164,45685.47114698702,23.25811861125112
45794.127051009134,45864.430695699215,45662.82234841619,45718.256861477545,20.990176289294705
45675.30427765589,45892.40074636205,45620.638100465054,45737.52113266179,62.57713380055097
45903.890646435226,45938.67163665893,45831.79011247523,45926.01475650586,20.17621727271258
45835.07171516587,45951.79651432853,45826.003046820355,45872.49580725879,28.355720014750652
45828.6885198356,45800.69305429545,45724.44721380502,45736.890650945905,27.235939034747545
46051.267490210674,46030.46226890208,45891.14260209049,45996.45980907612,94.33494900386793
45549.6308445897,45609.926760963,45465.900690473594,45523.62504564789,94.7999733897108
45551.56048429733,45586.661661558865,45407.97903674216,45527.69188198893,83.1646595930298
45364.176269350035,45285.36007231189,45094.33616874842,45258.10679746311,45.15219621667268
45145.369796574094,45179.54427115319,44842.33183972796,45105.7921198118,49.00659672929136
45516.48202348828,45551.355329049315,45349.401063582416,45508.043456104424,37.4577296000298
45518.61996667133,45520.14325219293,45479.31566696394,45499.12437081325,46.08295373992603
45523.65841552641,45670.21774885632,45516.38030850438,45538.13831024353,14.15038494017561
45199.38181549043,45311.02586420712,45103.294266918114,45181.82573910241,27.098446255382946
45103.455873378494,45087.884676072325,44968.37593888897,45036.01680734347,18.51013063790684
45079.979484809555,45103.66806493486,44969.60687106979,45075.32828748923,88.0906155390773
45127.79696573852,45227.93331408925,45129.06121509422,45146.27982611187,68.99731640641824
45289.296419546474,45269.89565678205,45148.71864579414,45269.65713699053,13.33347578550118
45263.81993762687,45397.53189145311,45264.976947573756,45271.382716774046,43.04095136360707
45229.5343427484,45428.18397644658,45270.4055617905,45376.78355846497,32.56426178891674
45386.09904479469,45576.2945725388,45459.621190411526,45467.53994099211,1.494289387648684
45118.91278735271,45175.522312104506,45048.84225216232,45101.5918587912,73.94275136686483
45159.9313088928,45170.90849533379,45062.97152601273,45108.99300317324,44.02098161457113
45255.840383552546,45450.00483439388,45222.65679549364,45262.573484719775,36.16597341041386
45387.58472639406,45470.53809654103,45373.13112933175,45380.54944886668,18.215110167675274
45320.82653566044,45355.98574773974,45199.241942649365,45307.77768687252,48.828926667880566
45105.79994712643,45152.14120384009,45039.716738552175,45146.65238536465,27.16390141047752
44919.30230788689,44975.2457607002,44887.42715815422,44922.99000050032,50.777634478555825
44866.86854782087,45023.413465888334,44789.83148711323,44896.77919819204,25.03933499023442
45115.91215911664,45129.54465053247,44860.2477439192,45123.395174103985,29.264526451191596
44597.03009332925,44872.01245569728,44591.73691641546,44733.03435380766,42.516303846131564
44681.74520275899,44796.4238641237,44550.31297728155,44601.056007861764,61.09114614023318
44296.94524248513,44402.6734256271,44156.72896067603,44373.09551677641,84.2562922040296
44649.33783253068,44614.3459006702,44499.23474606042,44530.087021024505,27.865464446321674
44373.389550227635,44443.78673850043,44400.41374370843,44419.22509571025,32.73742510149755
44379.33249648879,44328.39721210576,44299.85976721087,44325.09756407929,64.46749197651432
44272.5305078197,44437.909084274885,44145.35324904649,44281.70765009196,99.48453661368346
44278.34632576481,44471.397006980675,44284.933205755624,44370.78630027092,23.07660181511376
44272.36114463721,44296.71299037858,44211.652423190855,44292.30850064099,22.07735828462276
43638.48172384843,43879.03609020158,43565.66752676196,43683.07988968101,82.03054206076642
43730.16723406406,43885.97369878621,43696.93768351188,43791.742267958514,79.8069617377103
43880.72156610684,44080.063402158135,43736.0382703625,43879.55085949292,32.901181064232375
43873.05277143244,43911.147621852266,43796.52175260935,43835.642653826675,1.4750071098551865
43611.395566305364,43758.488853449606,43485.7525646584,43618.83532969229,42.95180481734958
43667.283943995884,43765.14090087146,43590.307141456346,43689.19135182856,54.34836578212362
43745.85574865138,43790.114126211694,43721.90813476611,43765.03845853568,76.0154430659273
43593.57510379929,43680.43812703176,43497.32692655081,43671.0318819955,66.09470573176378
43664.01476352564,43667.44210944214,43508.6400146511,43627.6855878804,67.2126503156831
43392.89449419152,43543.93979145595,43412.542972605974,43441.65428737553,80.33806300667223
43470.17584422749,43521.00566938373,43363.875833670805,43405.93646895807,77.4871881325903
42990.641329963284,43155.91112011467,42918.115222389264,43095.85059994137,47.32539148883953
43167.95151093655,43180.63939094114,43168.50970680055,43179.314364147736,10.481257685084733
43046.89898096237,43007.877970853035,42963.93067760864,42990.44066598288,81.43355705533162
43052.12789388905,43257.429630718805,42992.1150363414,43038.06129554934,60.17740000315969
42793.839547308926,42774.5824506273,42754.18085702152,42756.86871229576,3.3013476917785334
42768.07323842499,42727.930101428,42530.286829462064,42638.85718312185,78.84910597940069
42675.591683772036,42708.82193941035,42554.07052771239,42616.759302108665,39.3339426744222
42236.059267759774,42376.812820157276,42144.723651472086,42284.61933973482,31.41128963490003
42369.650026905445,42417.216037260085,42177.2701442664,42307.648914362835,51.504835358831826
42197.89084308861,42341.109062419455,42206.095869953235,42231.81940178685,67.15603316597105
41844.3180787251,41916.44922256518,41781.39963906107,41883.348162225004,92.48463778030145
41576.149103301825,41667.72849446727,41458.418687963305,41622.69961140254,2.6017773083640616
41732.18348609305,41832.12510119378,41699.551056997196,41743.72362821897,30.467152323725454
41970.44416577816,42046.24922890724,41904.403341349374,41922.834825329235,4.044490094577091
41949.2999929299,42041.437849909365,41874.34400707759,41896.45309737325,84.3131340273585
41976.90023565529,42065.55016642819,41894.72410661205,41977.405459781345,70.35378091267208
41957.63361753439,42046.68234800161,41977.53100963648,42022.17417244393,27.057021830747285
42045.92701043009,42165.96631613524,41973.730966965275,42088.09876886947,76.93841607607119
42396.86621384394,42513.83378077266,42335.06957176838,42345.29557028553,63.33798145741779
42112.9818879277,42074.1969956883,42017.004501458716,42043.89589064268,66.01305347382026
42182.041626760874,42252.54752393794,42136.23332542373,42179.188037115004,75.04297132612253
42082.296108575865,42303.97267231209,41967.300124651134,42102.786245999436,16.09772870635523
42021.79184015225,42147.675409512245,42005.824511609724,42057.93445914911,60.04598140943131
42005.58159423849,42131.10802213936,41809.16809839477,41997.484513058094,51.764293131685925
41928.09486410632,42056.69045885163,41908.97048463647,41922.45508972584,34.04785201636101
41745.24273646041,41697.001182325956,41670.40143555129,41677.21585136924,73.06238195624563
41629.08446309202,41774.10004017836,41646.92655272794,41713.883691220755,43.424010964932634
42053.16805922749,42135.399602608595,42043.53520509485,42048.072297778526,47.00680823526526
41982.55840931485,42234.25568851297,41998.868555034875,42036.845693688774,20.923446052275462
42046.22180217932,42084.349541403404,41989.012286924255,42036.568685141756,73.8954018145448
41873.457084884154,41905.122666260795,41874.159247672505,41899.10887771042,1.0600443067144139
41865.480628989135,41962.230848327556,41858.96799575844,41875.613968426806,49.723264685815806
41929.75424582954,41999.379329134856,41939.27350974899,41968.847253633605,53.76448622510346
41924.57864015587,41997.21525877005,41781.747031971565,41894.79876549274,26.758452782881392
41794.34259450426,41828.49899341529,41737.10538741658,41804.037957282344,16.852335984611877
41896.99676918079,41962.683190207485,41804.09279926389,41884.69086531499,34.796124669001514
41715.85446682796,41709.99753160084,41620.62933893964,41701.089911351184,10.586803445028325
41696.46462933587,41764.50458501256,41726.106002232256,41751.58923676655,72.11829774945829
41893.55805914266,41942.127471994405,41807.48842095437,41915.653596218835,58.11331376284521
42246.5691397629,42353.828141276565,42177.73646824654,42187.64330455474,4.176896754559534
42176.26875727466,42224.645764509616,42158.785274395595,42169.566903099345,95.38298022152253
42461.878938733,42502.62866673706,42425.7311061565,42443.08635106069,77.17621691239763
42644.14055381049,42694.45367217564,42622.9319492033,42649.96832835699,97.43897847722248
42507.57496979091,42451.102081997284,42429.67598538014,42450.72580028278,64.27701974472181
42158.52334470447,42387.73172422449,42021.05598056444,42207.13809796415,94.21137207142817
42137.6478265561,42148.07764959039,42086.118004914584,42146.145370393264,80.31539174397093
42409.420576201526,42458.00396884645,42319.70682861232,42351.93246891224,30.866441445423842
42365.36330428244,42423.48795502948,42190.58847973157,42337.475067400235,75.41478947377915
42095.71576610637,42416.270502484804,42120.31135714615,42217.343555868676,12.160651693961144
42426.28901728047,42681.847989065456,42430.23796808461,42527.79219187839,50.63493563373049
42569.31218722827,42616.57565866112,42499.22387589419,42585.17308947906,90.87721168803684
42068.951486141865,42158.341835206156,42046.898637082246,42121.05423432091,52.46203828941719
42114.63622408638,42273.11567904159,42088.59760070045,42184.486359579445,94.67119294012922
42357.79606928872,42294.02038206659,42098.60238020597,42288.494482493625,38.17710225786487
42299.83374692066,42483.649050985696,42174.10994937485,42333.61621338784,52.415357540927765
42433.99874595378,42505.4090474936,42398.062412592226,42423.55863343424,56.94954646106728
42408.02289523149,42491.987448909575,42314.42265629307,42410.10351164964,96.04976835456291
42164.66396657999,42160.47392846464,42118.455430749294,42146.424337720695,70.76815130051148
42141.416649587445,42137.2665005446,42044.11388574426,42072.283537076604,59.4815122793816
41881.52466772569,41926.63925851146,41791.60003414167,41883.16037796535,6.570908448214907
41783.11444092548,41717.10825097951,41617.726170123315,41696.612195806476,22.305683305739166
41474.60035280936,41461.399209736825,41315.6938300575,41443.99852598602,12.336388872627268
41476.20299014856,41720.20657148953,41463.11536272198,41534.496344513944,51.11583332462219
41514.83166257997,41595.54300025739,41420.72035738113,41554.07557359647,99.08174778378677
41491.11171844069,41477.30125609197,41388.05185599644,41464.44250106033,83.75544043314483
41266.065284886725,41380.116914607934,41181.07910547707,41334.574915514255,48.88351103925787
41360.21025449171,41352.18087647239,41214.21219436254,41329.89029450996,51.43933767044522
41591.16292449169,41761.46487748191,41494.51109898802,41545.72924013246,4.130901310814061
41030.64183051914,41209.89454846991,41099.98522117167,41144.88609703268,83.52891620246463
41185.846109906386,41402.35532861182,41080.87416563992,41220.26140120285,38.18310105894731
41077.99916969741,41189.146993238304,41058.08013276868,41111.1190063993,2.7651711180327387
40689.75701511763,40879.605412287325,40677.40523508296,40734.20183740341,92.4296110485215
40317.84252801714,40370.74819050381,40290.01563518499,40345.061220770614,43.98767668833708
40198.83055803344,40191.85166170854,40043.13127675833,40162.504521943556,67.45716112869341
40240.75377283189,40313.44243479949,40017.19643131209,40206.406433102165,54.00473276665518
40268.22355172297,40357.01916302727,40228.213190607836,40285.01901989819,78.96540828216256
40072.79793816731,40221.47209664447,39837.57317724727,40097.22270536263,96.23792466398673
40254.550871494575,40422.0486317812,40260.1946125293,40300.62690364527,62.09655766021034
40590.70527794747,40672.73907783989,40524.39140968256,40585.2236029485,11.69191228684776
40572.04256568365,40723.79295167456,40649.78479815785,40664.44091993981,58.82220402148952
40612.41806226818,40612.36092302338,40511.20272593687,40546.160386378186,3.170774604767168
40674.53742449496,40805.131664337205,40747.74257754426,40771.04422328026,34.484114997194645
40851.95885676543,41074.12080837152,40892.704498019586,40922.12336241293,7.398799426569735
41079.25936787361,41117.2581318689,41015.504159726064,41095.60484468391,28.5710402788955
40948.96650454235,41042.734247943044,40840.24278145689,40964.31210968961,89.87288418592564
40409.6580464422,40470.5305707187,40386.27734285591,40397.40120863466,21.184696844819317
40861.608476631365,40855.08291837691,40810.94318858547,40820.7594129314,78.25099947796737
40521.06839773474,40505.66113983148,40381.141488017056,40498.583732241415,39.63914257903188
40471.104908585585,40531.977363583435,40436.28697606227,40491.43011786937,36.92066517941157
40855.54453358609,41010.97308493635,40932.57188530603,40967.57918811332,84.43939039846971
40989.42245900117,41052.05361571525,40962.116191043926,41033.694539368196,41.266456259993525
41295.55127845724,41256.06370554855,41207.677079185945,41223.54383407984,98.24069186466056
40972.95104439287,41182.40337667767,40906.30351230435,40923.0645202035,19.884891411175275
40520.50955469233,40577.25621695454,40408.3095407782,40567.531129256764,87.94901458454875
40459.6065644743,40502.381937871876,40433.94951494022,40460.99057086085,27.108715356823744
40730.626737413266,40699.068523239206,40626.220593255995,40679.14051774775,55.531470804694315
40657.8503605579,40676.829875357544,40390.07937859975,40609.89062821829,11.98274882796303
40510.51571565689,40524.824066903275,40406.330020406036,40450.96336400399,4.6872819214749395
40402.781053842176,40620.978211177935,40398.145752416625,40490.556821992985,37.27673653222718
40709.2335777537,40717.42502649566,40613.577811291216,40706.94386568843,17.928352179784056
40418.724676620564,40609.33589634076,40236.68560835877,40417.95582587376,48.82032580205965
40192.96744672146,40404.39717192805,40163.385425323264,40175.84722704909,24.29920351178374
40048.236484879075,40178.297471354665,40001.14884196297,40018.113376147216,3.887371238887327
40312.421571993116,40240.83175720805,40191.04409858913,40237.04105108963,71.82932746957462
40268.16405795316,40299.73588510743,40198.351976757505,40284.00535627938,33.38002905273141
40645.48751351449,40738.06002359547,40547.763960763186,40710.43603839347,17.230199067157148
40914.91444831391,40960.249775815406,40805.2782211615,40897.72518355969,94.79735253585467
40872.70310962807,40964.35526533634,40875.10672865607,40890.70614818576,48.85591656070686
41086.35039980113,41199.22651004456,41101.22196442643,41143.72171580351,56.2958496165657
41144.63813986244,41251.61355948714,41108.06597761691,41186.02111834989,96.22235482895822
41084.779978724284,41070.70186139645,40833.38323019245,41045.0368478484,11.815440044175284
41197.10611260193,41184.87948252131,41159.525514125555,41181.03181669742,18.226935129703527
41034.269147121275,41082.197920258106,40931.357414992985,41041.7664859252,71.02047827640192
40899.111768116614,41034.12142328073,40789.84117030859,40983.68706576443,56.07882313391338
41187.029190206995,41363.6416749159,41159.05390186919,41249.24360495603,41.527186813136495
41234.57345988611,41300.94469330434,41065.439178684384,41228.987307712545,11.21550331554787
41162.689032482675,41191.413634808756,41015.46640551314,41068.35903024422,58.396008452797766
40978.75532089167,41026.1821534408,40933.89509924548,40975.49149195712,44.14453761029053
41222.27019732159,41261.08296800903,41136.44130761012,41179.84960907485,67.10662329055556
41023.55180997881,41123.968661085884,41061.58067787321,41069.341474391505,30.04217068659947
41036.01810005627,41101.77710105763,40947.05040584334,40991.967305021375,40.25100569661315
40923.74322050188,40941.13542977725,40876.77856634641,40889.90875709465,30.801641967442993
40923.1061556667,40935.27816649696,40851.600357757474,40926.693855962716,20.093199168912633
40854.31421476614,40898.98857459618,40721.83072535078,40849.59590388759,50.801393326379696
40573.27945073483,40669.87465960345,40454.35253885606,40529.228694093086,82.91387576123917
40276.09626185857,40369.274842885854,40086.06520081266,40351.79250572408,3.4432299050248916
40218.49864854782,40233.22909803438,40083.373969914814,40165.234697422784,48.5379052411546
40567.35891569706,40630.20833915343,40269.38345819354,40413.89857431382,75.21014431627512
40662.60110667511,40616.04570251077,40442.257063608304,40576.433382735624,63.40543087162467
40683.15830090448,40919.313628496086,40683.3663030632,40693.88525861559,99.30256199628711
40596.62202337636,40660.07726701952,40457.13487065736,40592.81359516271,5.723875845930615
40512.27995307269,40455.63853626427,40228.2538775107,40429.65528676392,16.174224961619288
40421.10717693423,40401.870283389544,40190.888801593675,40328.15176643245,31.967975644496505
40117.45351290888,40185.60872970951,40032.03290582841,40117.77574592211,0.6227204998506264
40545.03982870429,40625.5446638095,40449.086979207175,40617.21582423951,51.94662135381732
40146.212027838636,40328.43785750295,40153.091629146234,40168.15149456523,64.06346811524155
40322.42889056737,40327.51212066948,40208.84680190191,40280.95320157999,41.873638697241354
40001.76137811586,40111.25858175857,39829.95449916243,40024.04274198149,41.73402893437681
40044.66226996069,40120.852739920934,39993.183537723715,40003.17404368255,87.72788135202104
39919.80447692581,39834.833075899616,39677.39001069104,39805.573655183805,61.190191530660044
39554.712151124586,39739.782510788675,39473.03992254675,39570.04786268728,26.35023137639734
39330.083723626085,39398.668904964055,39217.47094755625,39342.00860250028,31.964591344566728
39646.43862829988,39793.33240893908,39623.31869583866,39693.005833248695,20.082463175551624
39629.49343467218,39683.871106568135,39659.952946891026,39666.40814878678,26.464300488590908
39514.63688723391,39611.50040827119,39407.483677393146,39513.26770989116,67.01622107681499
39586.182594237835,39728.169582380826,39577.50287507731,39624.42510270773,63.77639240989349
39668.081320295576,39642.414142287875,39413.65541736718,39626.494965620994,26.164667977969923
39841.0445769375,39869.31138628619,39731.5776380089,39770.50171748932,53.97318654423396
39495.56432624362,39456.184458491545,39348.689092572335,39405.65038630176,86.06315236540539
39501.27910826533,39668.19935402958,39438.94122085199,39466.37116719416,26.83794308886568
39590.56503713027,39712.222288371515,39511.068448848484,39620.910134614634,2.489620104399415
39246.08112559606,39306.43615788145,39219.61839019567,39288.59047639172,27.608627230214356
39420.774607301995,39417.12974734173,39213.30470908862,39378.22953327638,94.07230534122436
39695.547498666856,39751.4112799885,39610.95258372303,39717.46584784202,2.05124506697707
39683.25198690555,39720.192212668844,39553.58980958242,39714.49430717107,12.155265842127537
39835.07824159186,39918.39403905102,39864.47382714658,39878.77549457604,17.372424894954165
39993.85524268103,40087.9921150572,40012.633875117725,40012.88958463822,70.63085882114197
39919.56099464509,39961.299738978756,39818.620397416475,39871.3884451361,97.86864884017112
39884.60835946221,39963.09658346803,39857.079666144455,39879.3417920534,58.83091408515186
39618.467070942344,39762.030931132475,39516.79434788225,39565.94284988108,8.849794918646802
39536.54818291521,39522.96120806277,39316.298291608626,39475.68224246058,45.79966556571515
39455.26929813816,39581.52899847623,39426.982527848944,39528.819837453826,78.30704694619101
39640.08701856138,39727.06695061007,39668.47141460773,39673.43993620139,17.90887670004172
39677.07543182836,39799.346083469376,39518.17748589218,39678.36236125097,29.58403662256137
39868.41610658951,39935.0180498668,39640.518036618174,39822.3591072796,66.75745005170138
39628.64909541742,39697.158306715784,39424.612197909286,39601.77786468853,31.783468340102417
39583.29068660507,39697.883255164605,39473.87808145623,39581.438409777555,72.885790569129
39540.21426163241,39713.145670732236,39546.95400660545,39585.29428668017,79.51474189765703
39923.997753257,40059.694167954076,39808.51279002078,39955.21253601609,83.07819743329445
39912.62994848433,39991.36969895463,39885.90102849798,39912.37920477608,55.12672572154956
39770.65841546315,39922.80413363604,39709.36797597608,39812.57587717724,37.879492144811245
39849.674607978166,39886.55342918197,39780.40261389189,39816.84612194595,61.8463078104082
39541.59301610577,39653.75683757653,39611.33601187891,39633.02343297196,18.627095238982395
39642.62910691766,39747.48987029583,39599.04599809414,39671.57420278501,20.456518823265355
39714.4523133416,39608.619579785474,39459.1862144222,39598.56315947576,81.87043763529637
39269.59033249672,39335.791925629244,39166.42711808806,39240.29764986752,81.7277792434617
39245.59921031745,39375.62051315455,39203.645646079436,39228.58033964074,40.68626250539384
39079.01201925508,39266.114476167255,39110.21654301439,39165.07172085471,46.740613963225776
38840.60528673487,38888.20500166995,38725.09724050586,38838.58706044111,42.97531133161054
38825.18883126403,38882.85581885807,38714.865489213335,38825.16022951821,45.23837883758185
39073.845167044376,39233.79611202321,38956.70839855335,39123.031421933105,22.779127608785487
39168.76914652882,39250.789890877146,39134.705551979394,39227.29217158824,21.828849202538557
39452.43042901383,39412.57756888016,39303.76601551598,39349.67761013447,83.2779154687269
39051.424515542174,39112.781649382574,39040.14372018888,39081.37826501786,66.70820761631524
39242.04846300953,39251.260260483075,39047.78480394804,39176.75793880231,97.57787580634243
39211.61450553399,39307.673906084856,39147.42195428962,39206.447855078324,16.0224867653992
39328.841411837784,39465.02009756309,39283.05084154045,39312.25690274521,92.34454318202008
39351.58036131943,39489.656819567674,39197.01999804859,39396.78262708698,76.55774595500188
38977.00654365137,39232.93207639492,39074.371184651536,39124.826481986216,52.75747455728283
39195.784271637196,39273.779351428144,39088.5384696959,39116.54631967462,65.32517670898933
38940.11733018413,38999.22136661463,38936.50573232602,38964.972147589586,83.76267275805617
38891.67214664355,39054.89833038878,38807.63194068347,38954.95532873263,52.76276328804467
38784.57631548324,38854.8631795831,38698.96542654921,38775.47514335226,64.73823913527784
39069.86441310605,39107.89074468916,38839.30318930225,39037.96921678046,97.67700791215199
38777.964650245354,38870.574290235985,38838.724377059545,38866.174739091584,72.02962739987998
38704.06238537339,38718.132529514485,38667.71823175219,38686.38630779848,7.847429634686753
38720.82682299863,38791.5107862485,38626.927292967106,38701.30358910719,71.6804475856938
38481.78759271113,38517.98372184488,38413.36490501757,38485.88377522639,97.38759284139448
38425.75337389097,38540.152706395624,38294.998557326726,38400.95111473982,39.072943177387174
38202.95317151862,38294.17876339663,38202.76192774394,38234.958195232226,4.342816097478663
38574.856627740795,38613.885716855824,38475.8670109054,38517.19260801015,72.73255927782961
38710.384135738066,38847.52650802318,38566.05396041218,38674.35337337638,30.914600374163413
38682.98376957565,38667.87021556233,38624.67460230363,38662.8594696833,91.79255660176942
38547.483109123634,38627.779444529624,38535.59075068509,38584.6160592485,18.25387900339538
38739.32758450133,38830.49304186885,38690.767932348834,38772.79958216353,37.666865536411855
38782.101181428035,38935.675771310816,38818.09383135953,38853.8403982281,2.3677019088988005
38968.7790159818,39188.814919133714,38944.73710416934,38953.45087916467,43.870247013668106
38929.816899927406,39048.726874791486,38825.36224208344,38948.21243169582,19.000372373062625
38547.15871154148,38621.23165559184,38540.5695741296,38610.56642614154,59.70923155990244
38584.80059411966,38739.97355762324,38584.248867348964,38588.07322962963,74.61865252807881
38439.846806229914,38559.94969515529,38280.97260577011,38481.57524578781,27.983988308161766
38666.36887071944,38800.720305664596,38580.18163382782,38610.58630047979,13.373120360895873
38770.571903637465,38865.44872937003,38718.6274133461,38812.95478707863,11.974356872335889
38669.43601487854,38708.80627765459,38651.31674093385,38681.36457812639,25.473670251566617
38798.22100621651,38885.038705738734,38674.34824248989,38775.0416249818,82.84214139631682
39179.505144977506,39162.65264648134,39073.74939572378,39122.217424518945,43.30692623621755
38989.612422459824,39062.20445223313,38966.73289882862,38988.67488040483,19.296424626829957
39298.12342546566,39388.45809435113,39301.0307901332,39325.05922841946,28.363721119324037
39141.798659505635,39193.8869711039,39131.70009735542,39154.54205898533,34.992453109278124
39163.7128679086,39159.40576409599,39093.35517205957,39159.13401010692,20.395671841312268
39103.48094169353,39159.1261541902,39154.46767797798,39156.90488773855,53.95282826303711
39104.94399413467,39213.55001167084,39157.53083887782,39159.20466771257,56.94768885174323
39033.63947963791,39005.66790606966,38983.624541802455,38991.669059330976,77.95808337367227
38882.480924938885,38907.83700146306,38845.98253070516,38873.43243857809,69.55145248244689
38759.509915375165,38792.146235459404,38583.56361908223,38739.88838130621,24.580421136504082
38798.02621084662,38835.994072402966,38712.62293060631,38805.2809003871,15.750628881122742
38874.22334612941,38916.19163743386,38763.43079467943,38871.287923289165,90.38797122369525
39282.15328587231,39365.57389515501,39273.854758374226,39316.476789636814,82.5634940263345
39642.762986124384,39677.227109962165,39557.169407715264,39590.67459089504,0.7439828640510848
39473.888903783554,39616.110396262055,39473.87668533569,39488.70594246734,2.342707135716826
39406.14008130935,39633.450141620626,39418.22140376677,39553.67986562658,48.882731865953176
39849.35686874238,39800.04068431881,39689.61902905066,39753.10346178494,83.83399694730528
39766.39168090951,39898.69179081191,39745.63661995889,39759.22382665264,92.53392899626607
39804.61418953958,39782.61298278851,39685.61842885931,39745.29551096325,19.396061097362406
39746.277220770986,39863.877727726336,39625.902337524705,39755.61049951723,80.93460419391567
39881.092652982974,39944.024775445614,39846.65109839837,39929.065825278914,41.60079030318201
39743.52930994521,39866.665325443755,39742.67646375755,39759.40172071787,65.19715493648026
39621.60066854647,39808.124613985376,39633.86451838986,39694.26782695383,31.5542205069952
39760.001265423205,39877.21898423229,39663.22522264313,39788.35445592313,12.597188679453042
39785.16642412216,39864.22485449834,39716.35720831808,39850.643870233966,70.75453195315973
39891.895436060644,40000.78145766383,39857.03534294045,39898.56042220524,30.806930834026105
39872.91469233716,39866.34313457868,39704.9132145582,39824.60018894448,2.9723206038613115
40001.1190891448,40064.46265686386,39878.336963864684,40019.10734677299,96.67930377441306
40437.86708553783,40545.04383205169,40428.19227006804,40445.88099621389,42.879515282372424
40516.805416559866,40547.452199393396,40354.33090377257,40527.164094949134,9.930771544245864
40446.04690062213,40613.198268728614,40393.36039924849,40488.52875463917,81.24265934068042
